日期,測站,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR 
2015/08/30,板橋,0.25292,5.38333,20.79167,26.125,15.05833,5.36667,24.91667,8.375,0.68,5.6,83.875,2.45,2.30833,0.9375
2015/08/31,板橋,25.54167,24.875,1.46667,1.43333,25.70833,2.00952,0.5875,0.33476,7.77917,23.83333,31.625,11.30833,5.35,27.56522
2015/09/01,板橋,8.69565,1.075,6.83333,86.66667,3.4375,2.34286,0.56667,149.14286,139.13636,1.28636,1.08571,27.08333,2.14167,0.9775
2015/09/01,板橋,0.51167,15.22917,31.375,46.66667,16.05833,4.28,35.25,13.45833,1.36667,10.68,80.45833,3.6,2.65417,1.39583
2015/09/02,板橋,168.0,204.0125,1.12917,0.7375,27.91667,2.12083,0.865,0.45042,9.0875,31.04167,40.20833,24.4625,0,35.91667
2015/09/03,板橋,14.58333,0,0,76.16667,3.54167,2.56667,1.68333,204.66667,206.33333,1.32917,0.85833,29.33333,2.00417,0.73833
2015/09/03,板橋,0.43167,10.27083,28.625,38.875,24.50833,0,49.20833,19.125,0,0,71.0,5.53333,2.425,1.4875
2015/09/04,板橋,204.625,193.1375,1.3625,0.95833,29.66667,2.0375,0.70917,0.50958,13.55417,28.58333,42.04167,14.71667,0,50.75
2015/09/05,板橋,22.875,0,0,70.25,7.075,2.54167,1.2125,228.54167,214.8125,1.44167,0.94583,29.95833,1.975,0.52333
2015/09/05,板橋,0.26,10.15,20.66667,30.79167,22.17917,0,44.875,19.0,0,0,67.58333,5.65833,2.225,1.92083
2015/09/06,板橋,237.95833,235.875,2.12083,1.92083,30.66667,1.95833,0.39208,0.15292,4.025,14.7,18.70833,28.10417,4.6,38.70833
2015/09/07,板橋,15.75,1.46667,12.5,65.45833,3.74583,2.09583,2.42917,240.20833,244.375,2.6,2.07083,26.58333,2.03043,0.6487
2015/09/07,板橋,0.22174,2.85652,21.5913,24.33478,31.21739,4.6,34.08333,16.375,2.24444,12.625,77.375,2.56957,2.24348,0.7875
2015/09/08,板橋,114.41667,114.54167,1.57917,1.2375,27.625,1.94583,0.49167,0.16458,3.19167,17.43333,20.61667,37.08333,4.1,33.54167
2015/09/09,板橋,11.20833,0.6,45.0,65.375,2.10833,2.12917,2.23333,91.20833,89.16667,2.23333,1.85417,27.79167,1.93913,0.42522
2015/09/09,板橋,0.1587,3.04545,19.35455,22.35,35.68182,0,32.91304,11.43478,0,0,59.29167,2.53478,2.10435,2.24583
2015/09/10,板橋,93.66667,90.29167,2.01667,1.60833,27.25,1.9375,0.41917,0.16917,3.17083,18.11667,21.20833,39.125,0,36.58333
2015/09/11,板橋,14.33333,0,0,56.29167,2.325,2.10417,2.29167,93.20833,90.125,1.95417,1.56667,27.29167,1.94167,0.42958
2015/09/11,板橋,0.17917,3.3125,19.40417,22.70833,37.29167,0,37.08333,14.5,0,0,59.75,2.71667,2.12083,2.1
2015/09/12,板橋,87.33333,90.16667,2.07917,1.78333,27.29167,1.93333,0.39333,0.14125,3.08333,17.66667,20.91667,36.75,0,33.16667
2015/09/13,板橋,13.58333,0,0,62.29167,2.675,2.07917,2.15833,92.875,95.41667,2.22083,1.8375,27.16667,1.97917,0.39667
2015/09/13,板橋,0.10167,1.65417,14.67917,16.3625,53.79167,0,47.0,21.04167,0,0,64.33333,2.14167,2.07917,2.15417
2015/09/14,板橋,77.83333,78.0,2.95417,2.40833,27.08333,1.94783,0.47783,0.14304,3.13182,17.15455,20.27727,31.78261,0,30.78261
2015/09/15,板橋,12.26087,0.3,0,73.875,2.13043,2.1,2.17917,81.33333,79.125,2.85833,2.4375,28.875,1.95417,0.54417
2015/09/15,板橋,0.22208,4.12083,21.65,25.875,32.0625,0,37.41667,18.04167,0,0,69.54167,4.375,2.16667,1.6
2015/09/16,板橋,117.1125,128.79167,1.7625,1.25417,27.29167,1.9625,0.49625,0.17208,2.74583,20.70833,23.29167,27.025,4.4,28.34783
2015/09/17,板橋,9.86957,2.53333,8.6,76.08333,2.24167,2.125,1.60833,119.15833,120.5,1.925,1.60833,27.04167,1.97083,0.46458
2015/09/17,板橋,0.14875,3.25,17.34167,20.51667,49.41667,0,42.75,15.625,0,0,66.45833,2.425,2.125,1.34583
2015/09/18,板橋,90.75,93.625,1.78333,1.525,26.625,1.94583,0.45,0.17583,3.70833,18.775,22.475,42.79167,0,44.29167
2015/09/19,板橋,16.45833,0,0,58.79167,2.86667,2.12917,2.20417,110.20833,107.16667,1.98333,1.6,26.58333,1.94167,0.43458
2015/09/19,板橋,0.16417,2.55417,19.33333,22.0,45.375,0,43.625,20.25,0,0,56.83333,2.925,2.12083,1.89167
2015/09/20,板橋,101.33333,96.875,1.775,1.45,27.375,1.9375,0.41542,0.12583,2.02083,17.20833,19.16667,43.5,0,39.91667
2015/09/21,板橋,13.54167,0,0,63.66667,2.74167,2.05833,1.39583,91.25,84.62917,1.90833,1.49583,27.75,2.0375,0.66125
2015/09/21,板橋,0.25667,5.0,25.6875,30.8,27.53333,4.2,46.29167,18.625,0.3,31.0,71.04167,4.36667,2.28333,0.92917
2015/09/22,板橋,116.66667,125.29167,1.6,1.225,28.75,2.03182,0.68,0.32545,6.00435,25.3,31.21739,40.16522,0,56.34783
2015/09/23,板橋,29.82609,0,0,67.04167,5.63478,2.35455,1.32083,224.02917,230.5,1.55833,1.13333,29.375,2.00417,0.60792
2015/09/23,板橋,0.31583,4.08333,23.79167,27.91667,30.8125,0,59.58333,32.33333,0,0,67.66667,6.45417,2.325,1.84167
2015/09/24,板橋,261.91667,253.375,1.9875,1.525,27.91667,2.02917,0.69625,0.32333,5.5,28.29167,33.75,24.31667,0,49.95833
2015/09/25,板橋,24.875,0.3,0,73.04167,5.90417,2.3625,0.76667,184.5,184.83333,1.8,1.44583,27.75,1.95,0.505
2015/09/25,板橋,0.19958,5.325,23.97083,29.16667,31.79167,0,33.23077,12.53846,0,0,64.25,9.025,2.15833,1.80833
2015/09/26,板橋,97.08333,94.91667,2.00833,1.5875,26.625,1.92917,0.50792,0.18583,1.625,20.1375,21.64167,34.33333,0,0
2015/09/27,板橋,0,0,0,71.29167,1.81667,2.12083,0.53333,124.75,114.25,1.48333,1.12917,24.29167,2.04167,0.69125
2015/09/27,板橋,0.23208,1.71667,24.04167,25.79167,26.66667,4.53,0,0,0.87692,68.1,83.70833,2.55833,2.27917,0.39583
2015/09/28,板橋,220.66667,207.70833,1.1,0.79167,26.79167,1.90833,0.24,0.0525,1.4875,5.47083,7.0,32.95833,5.74091,0
2015/09/29,板橋,0,7.525,21.40909,85.79167,1.84167,1.93333,0.525,61.7125,71.05833,4.72917,3.9,29.16667,2.07083,0.73042
2015/09/29,板橋,0.29833,7.5625,19.80833,27.4625,22.1875,6.13333,0,0,1.26667,38.0,76.58333,4.55,2.375,0.76667
2015/09/30,板橋,201.29167,192.91667,2.10833,1.525,29.54167,2.13333,0.9275,0.48292,10.1,29.77826,39.91304,19.65417,4.95,46.53846
2015/10/01,板橋,21.69231,2.5,25.0,72.95833,4.225,2.62083,1.86667,232.20833,226.95833,1.09167,0.81667,29.83333,2.02083,0.76875
2015/10/01,板橋,0.34042,8.61667,23.45833,32.04167,23.30417,0,55.5,24.29167,0,0,72.45833,5.00833,2.35417,1.62083
2015/10/02,板橋,235.04167,220.83333,1.1625,0.94167,25.83333,2.025,0.72083,0.18542,1.52857,26.2381,27.66667,28.1875,4.13333,38.16667
2015/10/03,板橋,19.16667,24.8,13.13333,80.83333,2.85833,2.19583,0.34167,67.5125,69.9375,2.80833,2.3375,29.70833,1.92917,0.60375
2015/10/03,板橋,0.22417,9.21739,17.76522,26.92174,20.525,0,25.375,8.58333,0,0,66.45833,2.78333,2.13333,1.85833
2015/10/04,板橋,148.33333,144.04167,1.28333,0.9875,29.95833,1.91667,0.54,0.22542,12.2625,15.0625,27.29167,7.1875,0,26.5
2015/10/05,板橋,10.41667,0,0,67.20833,2.65,2.15417,2.20833,133.875,139.20833,1.65417,1.27917,30.0,1.82105,0.41
2015/10/05,板橋,0.13053,7.69444,12.25,19.82222,7.69091,0,15.86957,4.21739,0,0,64.79167,1.98889,1.96842,2.09583
2015/10/06,板橋,95.58333,92.125,1.95,1.66667,28.04348,1.85909,0.40591,0.09136,2.92381,15.58571,18.58095,27.0,0,34.125
2015/10/07,板橋,11.79167,0,0,70.13043,1.97727,1.95,1.77391,75.0,73.09091,2.71818,2.45,27.20833,1.8375,0.40375
2015/10/07,板橋,0.14292,4.2375,19.72083,23.975,30.33333,0,31.66667,8.625,0,0,64.04167,4.42917,1.99583,1.74167
2015/10/08,板橋,81.125,87.0,2.12917,1.82917,26.625,1.88333,0.45625,0.235,2.625,20.27917,23.0,22.31667,4.3,41.95833
2015/10/09,板橋,18.04167,0.3,25.0,73.83333,4.16667,2.13333,0.93333,275.33333,260.91667,1.94167,1.54167,23.875,1.89167,0.44792
2015/10/09,板橋,0.18083,2.59583,22.54167,25.16667,27.25,4.71667,17.875,8.16667,3.58333,7.05,83.54167,2.66667,2.06667,0.38333
2015/10/10,板橋,104.45833,119.75,1.39167,1.14583,24.58333,1.90417,0.50958,0.19,3.38333,22.75,26.04167,30.59167,0,40.45833
2015/10/11,板橋,18.625,0,0,67.41667,3.5875,2.10417,0.80417,103.91667,101.58333,1.25833,1.01667,22.33333,1.92917,0.51875
2015/10/11,板橋,0.15708,2.5625,21.66667,24.20833,35.54167,3.75,49.25,25.04167,0.93333,67.0,70.33333,2.4875,2.11667,0.19583
2015/10/12,板橋,109.75,110.45833,1.65833,1.22083,23.29167,1.9375,0.50348,0.155,2.28636,21.17273,23.53636,55.54167,0,63.08696
2015/10/13,板橋,28.34783,0,0,55.58333,3.025,2.09583,0.9875,89.20833,94.625,1.84167,1.48333,23.5,1.90833,0.46208
2015/10/13,板橋,0.13042,2.36667,19.64167,21.87083,66.25,0,63.33333,28.25,0,0,53.75,3.5,2.0375,1.6375
2015/10/14,板橋,78.0,77.29167,2.575,2.3625,23.83333,1.86667,0.39417,0.13167,2.5875,19.55833,22.225,41.20833,0,33.91667
2015/10/15,板橋,14.54167,0,0,59.29167,3.05833,2.0125,1.925,74.95833,74.58333,2.90417,2.53333,24.20833,1.875,0.39083
2015/10/15,板橋,0.15167,2.35417,18.58333,20.875,35.54167,0,32.95833,14.20833,0,0,63.16667,2.95,2.02083,1.89167
2015/10/16,板橋,74.875,72.83333,2.80833,2.45833,24.70833,1.82917,0.32458,0.09042,2.25417,15.30833,17.63333,36.75,0,41.54167
2015/10/17,板橋,20.29167,0,0,69.91667,2.93333,1.925,1.70417,67.66667,67.41667,3.55833,3.24167,24.79167,1.85833,0.33
2015/10/17,板橋,0.08458,2.2625,14.25833,16.50833,45.58333,0,46.54167,20.25,0,0,64.75,2.29583,1.92917,1.62083
2015/10/18,板橋,62.75,63.0,3.52917,3.20417,23.79167,1.84583,0.34375,0.08125,1.19167,14.65417,15.78333,45.08333,0,39.625
2015/10/19,板橋,18.08333,0.2,0,73.33333,2.57917,1.92083,0.40417,76.79167,77.95833,3.0375,2.61667,25.33333,1.85833,0.38458
2015/10/19,板橋,0.13583,2.7,17.375,20.07917,33.0,0,32.625,14.16667,0.2,0,73.08333,1.84583,1.97917,0.69583
2015/10/20,板橋,73.20833,75.83333,2.525,2.22917,26.29167,1.80833,0.33542,0.13417,2.5125,15.27083,17.80417,31.79167,0,29.33333
2015/10/21,板橋,9.5,0.4,0,66.25,2.19167,1.9625,1.09583,81.04167,79.375,2.29583,1.7,24.29167,1.825,0.37875
2015/10/21,板橋,0.1325,3.3375,17.65417,21.0,30.45833,4.68,31.41667,14.20833,0.52,76.2,78.20833,3.09583,1.98333,0.73333
2015/10/22,板橋,76.0,78.625,2.87083,2.5875,24.04348,1.86957,0.45409,0.13783,2.2,19.78095,21.85238,35.68182,4.18,47.47826
2015/10/23,板橋,22.3913,1.31111,131.6,81.6087,2.37619,2.0,0.28261,76.78261,80.375,2.4125,2.03913,25.16667,1.94167,0.71375
2015/10/23,板橋,0.28125,5.95,23.86667,29.75,23.94167,5.2,39.0,19.04167,0.85,63.0,81.66667,2.0875,2.20833,0.8875
2015/10/24,板橋,104.84583,86.17083,1.60417,1.15,25.04167,1.92917,0.50125,0.1675,3.3375,19.83333,23.375,23.59583,5.92,37.75
2015/10/25,板橋,16.41667,0.56667,10.5,83.41667,2.125,2.08333,0.67083,131.5,117.25,1.94167,1.5875,25.0,1.89167,0.34875
2015/10/25,板橋,0.07917,1.0375,13.30833,14.45833,40.41667,0,53.91667,24.29167,0,0,72.58333,2.6875,1.94167,1.12917
2015/10/26,板橋,71.625,72.16667,3.32083,2.8375,26.16667,1.9125,0.55739,0.2,4.425,19.24583,23.71667,30.69167,0,43.65217
2015/10/27,板橋,23.13043,0,0,65.16667,1.5913,2.10833,1.30417,86.08333,90.91667,1.8875,1.67917,26.54167,2.0125,0.72292
2015/10/27,板橋,0.37417,8.30833,26.16667,34.20833,29.8875,0,60.29167,33.375,0,0,69.75,4.79583,2.39167,1.175
2015/10/28,板橋,158.0125,170.25,1.8,1.19583,25.29167,1.99583,0.76625,0.18417,2.40417,20.2125,22.55417,34.91667,0,51.0
2015/10/29,板橋,26.41667,0,0,74.91667,2.70833,2.175,1.0375,70.41667,69.16667,2.80417,2.54167,26.66667,2.00833,0.77042
2015/10/29,板橋,0.34667,4.375,24.29167,28.66667,44.92917,0,71.25,41.04167,0,0,72.08333,3.89583,2.36667,0.90833
2015/10/30,板橋,212.08333,219.41667,1.61667,1.15833,25.33333,2.0,0.64875,0.2925,5.78333,24.66667,30.41667,25.63333,0,52.33333
2015/10/31,板橋,29.125,0,0,74.16667,3.925,2.2875,0.81667,163.51667,146.41667,1.83333,1.45833,22.58333,1.89583,0.36375
2015/10/31,板橋,0.10958,2.2,15.35833,17.575,32.58333,0,32.79167,15.33333,0,0,76.70833,3.28333,1.97083,0.27917
2015/11/01,板橋,82.5,83.79167,2.54167,2.225,23.0,1.9,0.34042,0.11333,1.84583,15.55,17.34167,28.75,0,30.125
2015/11/02,板橋,12.5,0,0,73.29167,2.84167,1.975,0.725,79.33333,79.29167,2.07083,1.79583,21.16667,1.89583,0.55083
2015/11/02,板橋,0.19042,3.275,20.79167,23.99167,25.6125,0,42.625,23.91667,0,0,79.83333,2.85,2.1,0.25417
2015/11/03,板橋,89.0,87.75,2.075,1.82083,22.3913,1.9,0.51905,0.15429,3.25909,21.54545,24.92727,30.52174,0,46.0
2015/11/04,板橋,21.91304,0.4,0,81.3913,3.16522,2.05238,0.32174,80.6087,80.16667,2.225,2.08261,26.04167,1.87391,0.50565
2015/11/04,板橋,0.18696,7.44783,16.90435,24.38261,17.52174,0,14.78261,8.91304,0.6,0,72.91667,1.84348,2.05652,1.1875
2015/11/05,板橋,63.91667,63.20833,2.45417,2.18333,27.0,1.95,0.69083,0.33042,14.52917,22.5,36.95833,14.50417,0,24.41667
2015/11/06,板橋,11.91667,0,0,69.54167,4.4625,2.29583,1.28333,131.41667,124.66667,1.89167,1.43333,28.5,1.85,0.49042
2015/11/06,板橋,0.18958,6.36667,16.82083,23.14583,14.73333,0,19.625,8.20833,0,0,66.58333,2.31667,2.05,1.47917
2015/11/07,板橋,81.79167,88.66667,2.0625,1.85417,27.29167,2.0,0.8425,0.39917,4.66667,29.41667,33.95833,36.90417,0,92.70833
2015/11/08,板橋,53.91667,0,0,73.625,6.16667,2.40833,1.03333,251.70833,242.125,1.52083,0.93333,27.0,2.075,0.88292
2015/11/08,板橋,0.41917,7.36667,32.91667,40.375,29.9875,0,85.29167,54.54167,0,0,73.83333,8.66957,2.50417,0.95417
2015/11/09,板橋,225.29167,212.25,1.45417,1.14167,25.04167,1.99167,0.7525,0.24292,2.8375,23.66667,26.66667,20.95833,0,60.58333
2015/11/10,板橋,35.45833,0,0,76.41667,4.36667,2.22917,0.75,170.875,162.54167,2.14583,1.88333,21.79167,1.90833,0.575
2015/11/10,板橋,0.135,2.9,18.25417,21.2625,33.0,0,37.79167,20.33333,0,0,72.0,2.49167,2.0375,0.35
2015/11/11,板橋,80.375,80.25,2.7375,2.37917,21.66667,1.89583,0.4125,0.12417,2.98333,19.44583,22.42083,34.79167,4.7,37.04167
2015/11/12,板橋,21.45833,2.7,18.75,76.08333,1.6375,1.9875,0.40833,69.95833,68.625,2.825,2.42917,24.0,1.94167,0.67125
2015/11/12,板橋,0.23,6.7625,22.61667,29.45833,29.54583,0,28.41667,16.83333,0,0,77.54167,3.05,2.16667,1.21667
2015/11/13,板橋,72.375,74.66667,2.82917,2.52917,24.75,2.03913,0.95304,0.45522,15.90476,31.7619,47.52381,12.76522,0,53.82609
2015/11/14,板橋,29.78261,0,0,77.95833,5.52609,2.5,0.7125,187.28333,200.83333,1.43333,1.06667,24.0,1.92083,0.57333
2015/11/14,板橋,0.19292,4.75417,23.625,28.29167,20.64583,3.8,40.29167,21.04167,0.33333,106.0,78.08333,5.825,2.125,0.65
2015/11/15,板橋,82.875,84.0,1.82083,1.49583,24.83333,1.90417,0.49458,0.11875,2.75,15.475,18.29167,30.79167,0,25.29167
2015/11/16,板橋,11.0,0,0,72.54167,2.02917,2.03333,1.22917,68.16667,67.83333,2.5875,2.4,27.41667,1.99583,0.82042
2015/11/16,板橋,0.34083,5.3125,29.975,35.27083,28.75,0,40.91667,19.58333,0,0,66.20833,4.46667,2.33333,1.14583
2015/11/17,板橋,140.66667,134.79167,1.87917,1.44167,27.08333,2.1125,1.11708,0.59667,10.33333,42.58333,52.875,36.34583,0,73.79167
2015/11/18,板橋,40.375,0,0,67.33333,7.03333,2.70417,0.9125,251.45833,231.83333,1.22917,0.925,27.29167,2.0,0.72227
2015/11/18,板橋,0.39667,7.9,31.04545,39.0,17.0087,0,59.47826,30.17391,0,0,70.875,6.25909,2.39524,0.98696
2015/11/19,板橋,205.37917,189.66667,1.75417,1.24167,24.875,1.90417,0.55083,0.13958,2.87083,19.40833,22.28333,30.41667,0,36.0
2015/11/20,板橋,14.75,0,0,74.25,2.99583,2.04583,0.83333,72.16667,71.875,2.79167,2.5375,24.95833,1.90833,0.52083
2015/11/20,板橋,0.15458,3.57917,19.76667,23.32083,27.79167,5.0,25.75,8.83333,0.33333,11.0,75.79167,1.95417,2.0625,0.98333
2015/11/21,板橋,67.75,68.79167,3.0625,2.8,24.5,1.89167,0.47875,0.16708,4.32917,19.91667,24.25417,23.75417,5.13333,18.13636
2015/11/22,板橋,7.45833,0.56,9.56667,71.25,2.15417,2.05833,0.45833,71.08333,75.70833,2.19167,1.7625,25.79167,1.89583,0.40583
2015/11/22,板橋,0.11375,4.19583,17.35,21.5125,28.70833,0,26.79167,10.70833,0,0,67.625,2.5875,1.99167,1.15417
2015/11/23,板橋,65.16667,66.83333,2.72917,2.5375,24.70833,1.8875,0.43417,0.125,3.6625,16.55,20.175,29.70833,0,29.33333
2015/11/24,板橋,12.04167,0,0,75.58333,2.85,2.025,0.97917,74.04167,75.04167,2.86667,2.475,23.33333,1.90417,0.52042
2015/11/24,板橋,0.15917,2.99167,20.41667,23.32917,27.66667,0,34.0,14.04167,0,0,70.04167,2.12083,2.04167,0.32083
2015/11/25,板橋,81.41667,80.95833,2.22083,1.95417,21.95833,1.92917,0.4825,0.1825,3.27917,17.82083,21.125,26.70833,4.62,31.70833
2015/11/26,板橋,13.58333,0.85714,78.8,71.95833,1.97917,2.1125,0.625,121.66667,121.6,2.02083,1.42917,16.45833,1.9125,0.41542
2015/11/26,板橋,0.12208,2.2625,15.95,18.13333,30.0,4.1,32.25,15.29167,1.6,94.5,53.95833,2.4,2.04167,0.6125
2015/11/27,板橋,71.79167,85.20833,1.9375,1.74583,16.45833,1.9125,0.4013,0.125,4.03333,16.14167,20.2375,28.83333,0,40.86957
2015/11/28,板橋,18.95652,0,0,53.04167,2.29167,2.0375,1.025,75.95833,77.25,2.7625,2.45,20.66667,1.92083,0.495
2015/11/28,板橋,0.18042,4.96667,19.75,24.66667,23.72083,0,35.70833,15.70833,0,0,65.54167,2.08333,2.1,1.05833
2015/11/29,板橋,72.875,72.58333,2.66667,2.3,22.33333,1.98333,0.5225,0.22125,5.425,20.875,26.33333,23.375,0,36.54167
2015/11/30,板橋,18.20833,0,0,67.66667,3.39583,2.19583,1.0,240.3,237.29167,1.725,1.2625,21.25,1.9,0.48348
2015/11/30,板橋,0.19227,5.32174,21.33913,26.66957,22.3,4.8,23.13043,9.52174,0.6,40.0,79.04167,3.4913,2.09091,0.55
2015/12/01,板橋,96.875,90.41667,1.85417,1.58333,22.20833,1.875,0.4925,0.18542,4.675,21.82917,26.4625,25.79167,0,29.95833
2015/12/02,板橋,12.79167,0,0,75.95833,4.0875,2.04167,0.89167,81.0,80.41667,2.05,1.8375,22.29167,1.92917,0.56083
2015/12/02,板橋,0.26583,5.70417,22.45833,28.20833,22.68333,4.45,38.91667,19.20833,4.1,58.0,75.58333,3.96667,2.20417,0.625
2015/12/03,板橋,226.54167,229.75,1.725,1.31667,18.5,1.92917,0.56917,0.17,3.7913,19.33478,22.97826,25.025,0,77.41667
2015/12/04,板橋,27.5,0,0,64.16667,3.3625,2.1,0.35833,82.91667,82.45833,2.5625,2.25417,17.29167,1.9,0.45125
2015/12/04,板橋,0.17542,2.9625,19.13333,22.15833,28.75,0,68.83333,22.375,0,0,63.29167,2.6875,2.075,0.23333
2015/12/05,板橋,87.08333,82.54167,2.125,1.67917,21.95833,1.9125,0.51125,0.1825,5.07917,19.3625,24.55,26.475,0,30.54167
2015/12/06,板橋,14.08333,0,0,67.95833,2.85417,2.075,1.12083,117.25,121.41667,2.92083,2.3,18.08333,1.90833,0.45083
2015/12/06,板橋,0.13667,2.8625,16.95417,19.75417,23.00417,0,17.66667,9.625,0.84286,0,82.79167,1.37083,2.0375,0.19583
2015/12/07,板橋,167.25,137.83333,1.9875,1.34167,18.95833,1.9,0.49833,0.15667,4.06667,18.76667,22.86667,22.08333,0,40.20833
2015/12/08,板橋,17.54167,0,0,70.91667,2.25417,2.05417,0.35,84.58333,85.91667,2.2375,2.01667,19.66667,1.875,0.38087
2015/12/08,板橋,0.12375,4.45,18.34583,22.75,26.20833,0,31.34783,11.52174,0,0,76.66667,2.89167,1.98333,0.30417
2015/12/09,板橋,74.66667,75.29167,3.0,2.59167,22.5,1.87917,0.49458,0.20042,6.15,21.89583,27.96667,22.675,5.7,23.5
2015/12/10,板橋,10.41667,1.33333,3.35,71.95833,2.375,2.07917,0.4375,73.625,73.04167,2.39167,1.95417,20.70833,1.89583,0.60417
2015/12/10,板橋,0.34708,7.375,26.60833,34.00417,18.0125,5.0875,30.125,15.16667,2.66667,3.9125,77.5,4.4875,2.24583,0.52083
2015/12/11,板橋,260.79167,250.29167,1.86667,1.4125,19.33333,1.925,0.64792,0.25542,7.31667,25.17083,32.56667,17.22917,0,40.54167
2015/12/12,板橋,19.70833,0,0,72.41667,2.50417,2.1875,0.32083,95.95833,91.09583,1.82917,1.5875,18.70833,1.9,0.46417
2015/12/12,板橋,0.13875,3.04167,18.29167,21.45833,28.625,4.06667,34.95833,18.58333,0.4,40.33333,78.375,2.91667,2.04167,0.70417
2015/12/13,板橋,79.45833,78.875,2.43333,2.15,21.625,1.90417,0.48208,0.13042,3.45,17.59167,21.15417,29.70833,0,34.83333
2015/12/14,板橋,19.33333,0,0,77.08333,3.50833,2.04167,1.025,65.25,65.5,2.70417,2.55417,21.41667,1.95833,0.61875
2015/12/14,板橋,0.20458,6.25417,23.41667,29.79167,17.7625,0,29.95833,16.375,0,0,79.95833,2.9125,2.175,0.79583
2015/12/15,板橋,118.29167,119.9875,2.02917,1.74167,17.83333,2.0,0.81826,0.21783,4.25652,23.18261,27.4,21.6087,0,72.13043
2015/12/16,板橋,47.47826,0,0,75.25,3.63043,2.23478,0.18333,85.875,87.20833,2.19583,2.1,15.16667,2.025,0.70917
2015/12/16,板橋,0.17167,2.32083,19.59167,21.83333,31.83333,0,106.95833,57.875,0,0,54.95833,6.46667,2.19583,0.08333
2015/12/17,板橋,59.875,59.83333,2.5625,1.95417,12.58333,1.9,0.445,0.13875,3.65,18.16667,21.84583,24.29167,0,62.95833
2015/12/18,板橋,26.91667,0,0,48.58333,3.29167,2.05417,0.4375,68.95833,69.04167,2.73333,2.40833,16.0,1.9,0.48833
2015/12/18,板橋,0.23583,7.3375,22.9375,30.37083,16.35,0,31.20833,13.66667,0,0,57.75,2.37083,2.13333,0.42917
2015/12/19,板橋,95.54167,99.83333,1.57083,1.2375,18.83333,1.89583,0.34875,0.1325,3.85417,17.25417,21.07917,25.04167,0,27.125
2015/12/20,板橋,10.58333,0,0,72.70833,2.60417,2.00833,0.75833,72.625,70.875,3.04167,2.6875,21.33333,2.02917,0.77917
2015/12/20,板橋,0.33125,9.275,28.34583,37.67917,20.54583,0,49.66667,26.08333,0,0,66.25,3.85417,2.34583,0.70417
2015/12/21,板橋,162.875,166.75,1.60833,1.25,21.16667,2.05,0.8475,0.35,18.52917,34.04167,52.375,5.72083,0,62.8
2015/12/22,板橋,33.38095,0.2,0,78.04167,8.9375,2.39583,0.44167,101.875,103.08333,2.00833,1.70417,24.0,2.05,0.8175
2015/12/22,板橋,0.42917,15.54583,30.20833,45.75,17.05,0,62.29167,32.625,0,0,72.08333,5.92083,2.49583,1.02917
2015/12/23,板橋,170.375,176.29167,1.51667,1.17917,23.25,1.94583,0.705,0.3275,7.57917,29.54167,37.08333,19.69583,0,50.58333
2015/12/24,板橋,25.875,0,0,73.04167,5.43333,2.28333,0.74583,181.875,158.20833,1.725,1.29167,22.125,2.06667,0.87042
2015/12/24,板橋,0.47292,18.5125,31.29167,49.70833,7.91667,0,51.66667,26.875,0.2,0,81.41667,6.62083,2.55,0.42917
2015/12/25,板橋,235.95833,239.375,1.5875,1.19167,18.04167,1.96667,0.74625,0.225,4.475,25.98333,30.39167,19.83333,5.54545,23.91667
2015/12/26,板橋,12.58333,1.11667,16.85455,82.04167,2.12917,2.19583,0.21667,107.8625,122.33333,1.59583,1.12083,18.08333,2.00833,0.80958
2015/12/26,板橋,0.19833,3.1,25.83333,28.875,27.45,0,72.375,39.70833,0,0,73.25,4.01667,2.22083,0.325
2015/12/27,板橋,93.79167,79.54167,1.96667,1.71667,17.5,2.00833,0.63375,0.18958,1.55833,23.5625,25.31667,27.4375,4.81538,41.08333
2015/12/28,板橋,25.70833,1.05714,30.46154,83.625,1.83333,2.20417,0.225,199.275,201.125,1.67917,1.04167,16.375,1.93333,0.55
2015/12/28,板橋,0.19917,4.75417,23.49583,28.10833,27.09167,4.4,48.83333,24.45833,0.32,46.5,70.83333,2.4625,2.1375,0.14583
2015/12/29,板橋,100.0,106.75,2.0125,1.67083,17.65217,1.9,0.44,0.16727,3.9087,19.54783,23.2913,29.30435,0,53.40909
2015/12/30,板橋,22.86364,0,0,62.65217,1.72609,2.06364,0.48261,89.30435,89.08696,1.82174,1.33043,16.45833,1.9,0.41625
2015/12/30,板橋,0.15542,4.05,21.35,25.42083,26.08333,6.2,25.54167,14.20833,0.25,37.0,80.125,2.33333,2.02083,0.2375
2015/12/31,板橋,86.16667,88.70833,2.0375,1.79167,16.66667,1.95,0.59958,0.19375,3.7,23.525,27.16667,32.45833,0,73.125
2015/01/01,松山,38.91667,0,0,68.54167,3.525,2.14167,0.1875,86.83333,86.41667,1.94167,1.6625,13.70833,1.90417,0.47458
2015/01/01,松山,0.08208,1.95,15.15,17.11667,34.91667,91.16667,34.45833,0,52.91667,4.6125,1.9625,61.58333,62.33333,2.425
2015/01/02,松山,2.0125,14.04167,1.8625,0.32958,0.0875,3.13333,15.05417,18.1,31.08333,38.91667,13.54167,0,55.0,1.52083
